_id,severity,@timestamp,host,@version,message,facility,syslog-tag,timestamp,tags
{'$oid': '5a0d0639dabef62030018969'},info,"""2017-11-16T03:30:01.445Z""",h62,1, (root) CMD (/usr/lib64/sa/sa1 1 1),cron,CROND[32485]:,2017-11-15T22:30:01.289009-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d0639dabef6cf8c01896a'},info,"""2017-11-16T03:30:01.696Z""",h75,1," 4EED9196239: to=<root@h75.localdomain>, orig_to=<root>, relay=local, delay=0.19, delays=0.12/0.06/0/0, dsn=2.0.0, status=sent (delivered to mailbox)",mail,postfix/local[5314]:,2017-11-15T22:30:01.448130-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d063adabef6c6da01896b'},info,"""2017-11-16T03:30:02.197Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [tcp_attemptfails] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:30:02.178244-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d063adabef6c6da01896c'},info,"""2017-11-16T03:30:02.197Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [tcpext_listendrops] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:30:02.177432-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d063adabef6c6da01896d'},info,"""2017-11-16T03:30:02.197Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [udp_inerrors] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:30:02.176627-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d063adabef6c6da01896e'},info,"""2017-11-16T03:30:02.197Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [udp_outdatagrams] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:30:02.175815-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d063adabef6c6da01896f'},info,"""2017-11-16T03:30:02.198Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [udp_indatagrams] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:30:02.175009-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d063adabef6c6da018970'},info,"""2017-11-16T03:30:02.198Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [tcp_insegs] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:30:02.174182-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d063adabef6c6da018971'},info,"""2017-11-16T03:30:02.198Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [tcp_outsegs] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:30:02.173366-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d063adabef6c6da018972'},info,"""2017-11-16T03:30:02.198Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [tcp_retrans_percentage] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:30:02.172318-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d063adabef6c6da018973'},info,"""2017-11-16T03:30:02.198Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [tcpext_tcploss_percentage] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:30:02.171446-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d063adabef6c6da018974'},debug,"""2017-11-16T03:30:02.198Z""",h100,1,"[6362578.415552] SELinux: initialized (dev tmpfs, type tmpfs), uses transition SIDs",kern,kernel:,2017-11-16T11:30:01.984435+08:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d063adabef6cf8c018975'},debug,"""2017-11-16T03:30:02.950Z""",h100,1, RunFaultServer(10),user,setroubleshoot:,2017-11-16T11:30:02.866923+08:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d063bdabef6faa5018976'},debug,"""2017-11-16T03:30:03.201Z""",h100,1, database version 3.0 compatible with current 3.0 version,user,setroubleshoot:,2017-11-16T11:30:02.955118+08:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d063bdabef6faa5018977'},debug,"""2017-11-16T03:30:03.201Z""",h100,1," created new database: name=setroubleshoot, friendly_name=Audit Listener, filepath=/var/lib/setroubleshoot/setroubleshoot_database.xml",user,setroubleshoot:,2017-11-16T11:30:02.953494+08:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d063bdabef63c57018978'},debug,"""2017-11-16T03:30:03.703Z""",h100,1, AuditRecordReceiver.add_record_to_cache(): node=GOS100 type=EOE msg=audit(1510803001.982:115808): ,user,setroubleshoot:,2017-11-16T11:30:03.644829+08:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d063bdabef63c57018979'},debug,"""2017-11-16T03:30:03.704Z""",h100,1," AuditRecordReceiver.add_record_to_cache(): node=GOS100 type=SYSCALL msg=audit(1510803001.982:115808): arch=c000003e syscall=165 success=yes exit=0 a0=7f106f98cb98 a1=7f10714f2980 a2=7f106f98cb98 a3=6 items=0 ppid=1 pid=908 auid=4294967295 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=(none) ses=4294967295 comm=""systemd-logind"" exe=""/usr/lib/systemd/systemd-logind"" subj=system_u:system_r:systemd_logind_t:s0 key=(null)",user,setroubleshoot:,2017-11-16T11:30:03.644748+08:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d063bdabef63c5701897a'},debug,"""2017-11-16T03:30:03.704Z""",h100,1," AuditRecordReceiver.add_record_to_cache(): node=GOS100 type=AVC msg=audit(1510803001.982:115808): avc:  denied  { mount } for  pid=908 comm=""systemd-logind"" name=""/"" dev=""tmpfs"" ino=107310866 scontext=system_u:system_r:systemd_logind_t:s0 tcontext=system_u:object_r:tmpfs_t:s0 tclass=filesystem",user,setroubleshoot:,2017-11-16T11:30:03.644531+08:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d063bdabef63c5701897b'},debug,"""2017-11-16T03:30:03.704Z""",h100,1," AuditRecordReceiver.add_record_to_cache(): node=GOS100 type=AVC msg=audit(1510803001.982:115808): avc:  denied  { mounton } for  pid=908 comm=""systemd-logind"" path=""/run/user/0"" dev=""tmpfs"" ino=107310865 scontext=system_u:system_r:systemd_logind_t:s0 tcontext=system_u:object_r:user_tmp_t:s0 tclass=dir",user,setroubleshoot:,2017-11-16T11:30:03.644243+08:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d063bdabef63c5701897c'},debug,"""2017-11-16T03:30:03.704Z""",h100,1," dbus avc(node=GOS100 type=AVC msg=audit(1510803001.982:115808): avc:  denied  { mounton } for  pid=908 comm=""systemd-logind"" path=""/run/user/0"" dev=""tmpfs"" ino=107310865 scontext=system_u:system_r:systemd_logind_t:s0 tcontext=system_u:object_r:user_tmp_t:s0 tclass=dir#012node=GOS100 type=AVC msg=audit(1510803001.982:115808): avc:  denied  { mount } for  pid=908 comm=""systemd-logind"" name=""/"" dev=""tmpfs"" ino=107310866 scontext=system_u:system_r:systemd_logind_t:s0 tcontext=system_u:object_r:tmpfs_t:s0 tclass=filesystem#012node=GOS100 type=SYSCALL msg=audit(1510803001.982:115808): arch=c000003e syscall=165 success=yes exit=0 a0=7f106f98cb98 a1=7f10714f2980 a2=7f106f98cb98 a3=6 items=0 ppid=1 pid=908 auid=4294967295 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=(none) ses=4294967295 comm=""systemd-logind"" exe=""/usr/lib/systemd/systemd-logind"" subj=system_u:system_r:systemd_logind_t:s0 key=(null)#012node=GOS100 type=EOE msg=audit(1510803001.982:115808): #012) called: 1 Connections",user,setroubleshoot:,2017-11-16T11:30:03.644059+08:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d063bdabef63c5701897d'},debug,"""2017-11-16T03:30:03.704Z""",h100,1, dbus __init__ /org/fedoraproject/Setroubleshootd called,user,setroubleshoot:,2017-11-16T11:30:03.643829+08:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d063bdabef63c5701897e'},debug,"""2017-11-16T03:30:03.704Z""",h100,1, creating system dbus: bus_name=org.fedoraproject.Setroubleshootd object_path=/org/fedoraproject/Setroubleshootd interface=org.fedoraproject.SetroubleshootdIface,user,setroubleshoot:,2017-11-16T11:30:03.643737+08:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d063bdabef63c5701897f'},debug,"""2017-11-16T03:30:03.704Z""",h100,1, parse_socket_address_list: {unix}/var/run/setroubleshoot/setroubleshoot_server --> {unix}/var/run/setroubleshoot/setroubleshoot_server socket=None,user,setroubleshoot:,2017-11-16T11:30:03.642865+08:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d063bdabef63c57018980'},debug,"""2017-11-16T03:30:03.704Z""",h100,1, parse_socket_address_list: input='{unix}/var/run/setroubleshoot/setroubleshoot_server',user,setroubleshoot:,2017-11-16T11:30:03.642337+08:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d063bdabef63c57018981'},debug,"""2017-11-16T03:30:03.704Z""",h100,1, Number of Plugins = 46,user,setroubleshoot:,2017-11-16T11:30:03.639975+08:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d063bdabef63c57018982'},debug,"""2017-11-16T03:30:03.704Z""",h100,1," load_plugins() names=['allow_anon_write', 'allow_execheap', 'allow_execmod', 'allow_execstack', 'allow_ftpd_use_cifs', 'allow_ftpd_use_nfs', 'associate', 'automount_exec_config', 'bind_ports', 'catchall', 'catchall_boolean', 'catchall_labels', 'chrome', 'connect_ports', 'cvs_data', 'dac_override', 'device', 'disable_ipv6', 'file', 'filesystem_associate', 'httpd_can_sendmail', 'httpd_write_content', 'kernel_modules', 'leaks', 'mmap_zero', 'mounton', 'mozplugger', 'mozplugger_remove', 'openvpn', 'public_content', 'qemu_blk_image', 'qemu_file_image', 'restorecon', 'restorecon_source', 'rsync_data', 'samba_share', 'sandbox_connect', 'selinuxpolicy', 'setenforce', 'sshd_root', 'swapfile', 'sys_module', 'sys_resource', 'vbetool', 'wine', 'xen_image']",user,setroubleshoot:,2017-11-16T11:30:03.618720+08:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d063cdabef637b3018983'},debug,"""2017-11-16T03:30:03.955Z""",h100,1, AuditRecordReceiver.add_record_to_cache(): node=GOS100 type=EOE msg=audit(1510803001.982:115808): ,user,setroubleshoot:,2017-11-16T11:30:03.940021+08:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d063cdabef637b3018984'},debug,"""2017-11-16T03:30:03.955Z""",h100,1," AuditRecordReceiver.add_record_to_cache(): node=GOS100 type=SYSCALL msg=audit(1510803001.982:115808): arch=c000003e syscall=165 success=yes exit=0 a0=7f106f98cb98 a1=7f10714f2980 a2=7f106f98cb98 a3=6 items=0 ppid=1 pid=908 auid=4294967295 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=(none) ses=4294967295 comm=""systemd-logind"" exe=""/usr/lib/systemd/systemd-logind"" subj=system_u:system_r:systemd_logind_t:s0 key=(null)",user,setroubleshoot:,2017-11-16T11:30:03.939933+08:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d063cdabef637b3018985'},debug,"""2017-11-16T03:30:03.955Z""",h100,1," AuditRecordReceiver.add_record_to_cache(): node=GOS100 type=AVC msg=audit(1510803001.982:115808): avc:  denied  { mount } for  pid=908 comm=""systemd-logind"" name=""/"" dev=""tmpfs"" ino=107310866 scontext=system_u:system_r:systemd_logind_t:s0 tcontext=system_u:object_r:tmpfs_t:s0 tclass=filesystem",user,setroubleshoot:,2017-11-16T11:30:03.939645+08:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d063cdabef637b3018986'},debug,"""2017-11-16T03:30:03.955Z""",h100,1," AuditRecordReceiver.add_record_to_cache(): node=GOS100 type=AVC msg=audit(1510803001.982:115808): avc:  denied  { mounton } for  pid=908 comm=""systemd-logind"" path=""/run/user/0"" dev=""tmpfs"" ino=107310865 scontext=system_u:system_r:systemd_logind_t:s0 tcontext=system_u:object_r:user_tmp_t:s0 tclass=dir",user,setroubleshoot:,2017-11-16T11:30:03.939246+08:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d063cdabef637b3018987'},debug,"""2017-11-16T03:30:03.956Z""",h100,1," dbus avc(node=GOS100 type=AVC msg=audit(1510803001.982:115808): avc:  denied  { mounton } for  pid=908 comm=""systemd-logind"" path=""/run/user/0"" dev=""tmpfs"" ino=107310865 scontext=system_u:system_r:systemd_logind_t:s0 tcontext=system_u:object_r:user_tmp_t:s0 tclass=dir#012node=GOS100 type=AVC msg=audit(1510803001.982:115808): avc:  denied  { mount } for  pid=908 comm=""systemd-logind"" name=""/"" dev=""tmpfs"" ino=107310866 scontext=system_u:system_r:systemd_logind_t:s0 tcontext=system_u:object_r:tmpfs_t:s0 tclass=filesystem#012node=GOS100 type=SYSCALL msg=audit(1510803001.982:115808): arch=c000003e syscall=165 success=yes exit=0 a0=7f106f98cb98 a1=7f10714f2980 a2=7f106f98cb98 a3=6 items=0 ppid=1 pid=908 auid=4294967295 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=(none) ses=4294967295 comm=""systemd-logind"" exe=""/usr/lib/systemd/systemd-logind"" subj=system_u:system_r:systemd_logind_t:s0 key=(null)#012node=GOS100 type=EOE msg=audit(1510803001.982:115808): #012) called: 1 Connections",user,setroubleshoot:,2017-11-16T11:30:03.938601+08:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d063cdabef637b3018988'},debug,"""2017-11-16T03:30:03.956Z""",h100,1, analyze_avc() avc=scontext=system_u:system_r:systemd_logind_t:s0 tcontext=system_u:object_r:user_tmp_t:s0 access=['mounton'] tclass=dir tpath= ,user,setroubleshoot:,2017-11-16T11:30:03.933122+08:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d063cdabef62d6d018989'},debug,"""2017-11-16T03:30:04.458Z""",h100,1, analyze_avc() avc=scontext=system_u:system_r:systemd_logind_t:s0 tcontext=system_u:object_r:user_tmp_t:s0 access=['mounton'] tclass=dir tpath= ,user,setroubleshoot:,2017-11-16T11:30:04.410210+08:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d063cdabef62d6d01898a'},debug,"""2017-11-16T03:30:04.458Z""",h100,1, load_plugins() plugins.xen_image previously imported,user,setroubleshoot:,2017-11-16T11:30:04.408250+08:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d063cdabef62d6d01898b'},debug,"""2017-11-16T03:30:04.458Z""",h100,1, load_plugins() plugins.wine previously imported,user,setroubleshoot:,2017-11-16T11:30:04.408217+08:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d063cdabef62d6d01898c'},debug,"""2017-11-16T03:30:04.458Z""",h100,1, load_plugins() plugins.vbetool previously imported,user,setroubleshoot:,2017-11-16T11:30:04.408190+08:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d063cdabef62d6d01898d'},debug,"""2017-11-16T03:30:04.458Z""",h100,1, load_plugins() plugins.sys_resource previously imported,user,setroubleshoot:,2017-11-16T11:30:04.408163+08:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d063cdabef62d6d01898e'},debug,"""2017-11-16T03:30:04.458Z""",h100,1, load_plugins() plugins.sys_module previously imported,user,setroubleshoot:,2017-11-16T11:30:04.408134+08:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d063cdabef62d6d01898f'},debug,"""2017-11-16T03:30:04.459Z""",h100,1, load_plugins() plugins.swapfile previously imported,user,setroubleshoot:,2017-11-16T11:30:04.408102+08:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d063cdabef62d6d018990'},debug,"""2017-11-16T03:30:04.459Z""",h100,1, load_plugins() plugins.sshd_root previously imported,user,setroubleshoot:,2017-11-16T11:30:04.408067+08:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d063cdabef62d6d018991'},debug,"""2017-11-16T03:30:04.459Z""",h100,1, load_plugins() plugins.setenforce previously imported,user,setroubleshoot:,2017-11-16T11:30:04.408039+08:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d063cdabef62d6d018992'},debug,"""2017-11-16T03:30:04.459Z""",h100,1, load_plugins() plugins.selinuxpolicy previously imported,user,setroubleshoot:,2017-11-16T11:30:04.408005+08:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d063cdabef62d6d018993'},debug,"""2017-11-16T03:30:04.459Z""",h100,1, load_plugins() plugins.sandbox_connect previously imported,user,setroubleshoot:,2017-11-16T11:30:04.407974+08:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d063cdabef62d6d018994'},debug,"""2017-11-16T03:30:04.459Z""",h100,1, load_plugins() plugins.samba_share previously imported,user,setroubleshoot:,2017-11-16T11:30:04.407928+08:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d063cdabef62d6d018995'},debug,"""2017-11-16T03:30:04.459Z""",h100,1, load_plugins() plugins.rsync_data previously imported,user,setroubleshoot:,2017-11-16T11:30:04.407882+08:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d063cdabef62d6d018996'},debug,"""2017-11-16T03:30:04.459Z""",h100,1, load_plugins() plugins.restorecon_source previously imported,user,setroubleshoot:,2017-11-16T11:30:04.407834+08:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d063cdabef62d6d018997'},debug,"""2017-11-16T03:30:04.459Z""",h100,1, load_plugins() plugins.restorecon previously imported,user,setroubleshoot:,2017-11-16T11:30:04.407801+08:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d063cdabef62d6d018998'},debug,"""2017-11-16T03:30:04.459Z""",h100,1, load_plugins() plugins.qemu_file_image previously imported,user,setroubleshoot:,2017-11-16T11:30:04.407771+08:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d063cdabef62d6d018999'},debug,"""2017-11-16T03:30:04.459Z""",h100,1, load_plugins() plugins.qemu_blk_image previously imported,user,setroubleshoot:,2017-11-16T11:30:04.407740+08:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d063cdabef62d6d01899a'},debug,"""2017-11-16T03:30:04.459Z""",h100,1, load_plugins() plugins.public_content previously imported,user,setroubleshoot:,2017-11-16T11:30:04.407704+08:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d063cdabef62d6d01899b'},debug,"""2017-11-16T03:30:04.459Z""",h100,1, load_plugins() plugins.openvpn previously imported,user,setroubleshoot:,2017-11-16T11:30:04.407674+08:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d063cdabef62d6d01899c'},debug,"""2017-11-16T03:30:04.459Z""",h100,1, load_plugins() plugins.mozplugger_remove previously imported,user,setroubleshoot:,2017-11-16T11:30:04.407643+08:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d063cdabef62d6d01899d'},debug,"""2017-11-16T03:30:04.459Z""",h100,1, load_plugins() plugins.mozplugger previously imported,user,setroubleshoot:,2017-11-16T11:30:04.407614+08:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d063cdabef62d6d01899e'},debug,"""2017-11-16T03:30:04.459Z""",h100,1, load_plugins() plugins.mounton previously imported,user,setroubleshoot:,2017-11-16T11:30:04.407572+08:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d063cdabef62d6d01899f'},debug,"""2017-11-16T03:30:04.459Z""",h100,1, load_plugins() plugins.mmap_zero previously imported,user,setroubleshoot:,2017-11-16T11:30:04.407544+08:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d063cdabef62d6d0189a0'},debug,"""2017-11-16T03:30:04.459Z""",h100,1, load_plugins() plugins.leaks previously imported,user,setroubleshoot:,2017-11-16T11:30:04.407515+08:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d063cdabef62d6d0189a1'},debug,"""2017-11-16T03:30:04.459Z""",h100,1, load_plugins() plugins.kernel_modules previously imported,user,setroubleshoot:,2017-11-16T11:30:04.407483+08:00,"['_grokparsefailure', '_dateparsefailure']"
